jobTitle,companyName,salary,skills,jobUrl,approvedOn,expiredOn
Chuyên Viên Front End,Công Ty Cổ Phần Chứng Khoán KB Việt Nam,Thương lượng,"Front-End, JavaScript, ReactJs, VS CODE, Xcode",https://www.vietnamworks.com/chuyen-vien-front-end--1988831-jv,2025-12-02T17:26:55+07:00,2026-01-01T23:59:59+07:00
Head Of Data,Công Ty TNHH Onpoint,Thương lượng,"Data Strategy, Ai/Ml Deployment, Stakeholder Management, Data Management, Strategic Thinking",https://www.vietnamworks.com/head-of-data-1988757-jv,2025-12-02T16:28:30+07:00,2026-01-01T23:59:59+07:00
Backend Developer,Công ty TNHH Skydata Việt Nam,Thương lượng,"Database Development, API Development, Analytical Skills, Golang, NodesJs",https://www.vietnamworks.com/backend-developer-1975089-jv,2025-12-02T16:07:20+07:00,2026-01-01T23:59:59+07:00
Project Manager (Tiếng Nhật N2) - Signing Bonus Up to 35M,FPT Software,Thương lượng,"Computer Science, Financial Institutions, JLPT N2",https://www.vietnamworks.com/project-manager-tieng-nhat-n2-signing-bonus-up-to-35m-1991407-jv,2025-12-10T11:27:32+07:00,2026-01-09T23:59:59+07:00
Business Analyst (Tiếng Nhật N2) - Signing Bonus Up to 35M,FPT Software,Thương lượng,"Computer Science, Financial Institutions, JLPT N2, Business Analysis",https://www.vietnamworks.com/business-analyst-tieng-nhat-n2-signing-bonus-up-to-35m-1991405-jv,2025-12-10T11:25:21+07:00,2026-01-09T23:59:59+07:00
[FPT Software Nha Trang] – Java Developer,FPT Software,Thương lượng,"Git, Java Programming, Java Programming, Spring Framework, Spring Framework, Struts, SVN, SVN",https://www.vietnamworks.com/fpt-software-nha-trang-java-developer-1991379-jv,2025-12-10T11:23:25+07:00,2026-01-09T23:59:59+07:00
DataOps Engineer,Profectus Vietnam Co. Ltd.,Thương lượng,"Python, SQL, Data Transformation, Data Modeling",https://www.vietnamworks.com/dataops-engineer-1991301-jv,2025-12-10T10:28:56+07:00,2026-01-09T23:59:59+07:00
Automation Engineer,Profectus Vietnam Co. Ltd.,Thương lượng,"Computer Science, Power Automate, Python, Information Systems, Workflow Automation",https://www.vietnamworks.com/automation-engineer--1991299-jv,2025-12-10T10:27:19+07:00,2026-01-09T23:59:59+07:00
Artificial General Intelligence Engineer,Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),Thương lượng,"Deep Learning, Deep Learning, Deep Learning, Machine Engineering, Reinforcement Learning, Multi-Agent Ai, 5G System",https://www.vietnamworks.com/artificial-general-intelligence-engineer-1983411-jv,2025-11-19T09:52:06+07:00,2025-12-19T23:59:59+07:00
"Software Developer (Java, PHP, .Net, JavaScript, Fresher)","ISV Vietnam Co., Ltd",Thương lượng,"Java, ASP.NET, C#, .NET, JavaScript Core",https://www.vietnamworks.com/software-developer-java-php-net-javascript-fresher--1989072-jv,2025-12-03T10:59:04+07:00,2026-01-02T23:59:59+07:00
Consumer Innovation Center Supervisor - Chuyên Viên Nghiên Cứu Thị Trường Cấp Cao,Masan Consumer Holdings,Thương lượng,Databases,https://www.vietnamworks.com/consumer-innovation-center-supervisor-chuyen-vien-nghien-cuu-thi-truong-cap-cao-1985760-jv,2025-11-26T00:08:00+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Quản Lý Và Vận Hành Hệ Thống Chứng Khoán,Công Ty Chứng Khoán Yuanta Việt Nam,Thương lượng,"Hệ điều hành Linux, Jira Data Center, Quản Trị Điều Hành, Vận Hành Hệ Thống",https://www.vietnamworks.com/chuyen-vien-quan-ly-va-van-hanh-he-thong-chung-khoan-1983139-jv,2025-11-18T14:29:23+07:00,2025-12-18T23:59:59+07:00
Unit Head of Data Science,FE CREDIT,Thương lượng,"Kế Hoạch Kinh Doanh, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Xây Dựng Mô Hình, Xử Lý Dữ Liệu, Kiến Thức Vững Chắc Trong Khoa Học Dữ Liệu",https://www.vietnamworks.com/unit-head-of-data-science-1985737-jv,2025-11-25T18:16:02+07:00,2025-12-25T23:59:59+07:00
R&D Software Senior Engineer/ Supervisor,Panasonic Appliances Vietnam,Thương lượng,"Embedded Software, C/C++, Motor control, RENESAS, STM 32",https://www.vietnamworks.com/r-d-software-senior-engineer-supervisor-1985689-jv,2025-11-25T17:01:47+07:00,2025-12-25T23:59:59+07:00
Edtech Product Owner ( Senior/ Team Leader- Strong in Tech),VUS - The English Center,Thương lượng,"Product Owner, Backlog Management, Product Strategy, Scrum Master, Scrum Agile",https://www.vietnamworks.com/edtech-product-owner-senior-team-leader-strong-in-tech-1980334-jv,2025-11-18T14:25:31+07:00,2025-12-18T23:59:59+07:00
Lập Trình Viên .NET,Công ty cổ phần Tập đoàn Bảo hiểm DBV,Thương lượng,".NET Framework, C#, ASP.NET, JavaScript, .NET Framework",https://www.vietnamworks.com/lap-trinh-vien-net-1985713-jv,2025-11-25T17:23:25+07:00,2025-12-25T23:59:59+07:00
Account Manager (Cloud Sales Representative) (Hanoi and Hochiminh),Megazone Vietnam Company limited,Thương lượng,"Amazon Web Services, AWS, AWS Architecture, Cloud, AWS",https://www.vietnamworks.com/account-manager-cloud-sales-representative-hanoi-and-hochiminh-1985624-jv,2025-11-25T16:58:55+07:00,2025-12-25T23:59:59+07:00
Giám Sát Hỗ Trợ SAP Cao Cấp (Logistic SD/MM/PP/QM),Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Thương lượng,"English Reading, SAP, SAP FICO, Sap Mm, SAP PP",https://www.vietnamworks.com/giam-sat-ho-tro-sap-cao-cap-logistic-sdmmppqm-1991230-jv,2025-12-09T16:57:47+07:00,2026-01-08T23:59:59+07:00
Database Administration Officer_H.O (Chuyên Viên Quản Lý Cơ Sở Dữ Liệu_Hội Sở),Ngân Hàng TNHH Indovina – Hội Sở,Thương lượng,"Linux, Database System, MySQL, Oracle",https://www.vietnamworks.com/database-administration-officer_h-o-chuyen-vien-quan-ly-co-so-du-lieu_hoi-so-1991179-jv,2025-12-09T16:09:37+07:00,2026-01-08T23:59:59+07:00
Network Engineer,CT TNHH NEXT WAVE ENERGY MONITORING,Thương lượng,"Detailed Network Design, SCADA System, Network Security, Cloud Platform, Collaboration",https://www.vietnamworks.com/network-engineer-1985497-jv,2025-11-25T15:00:20+07:00,2025-12-25T23:59:59+07:00
Developer (Urgent),"BIP Systems Vietnam Co., Ltd",Thương lượng,"Java Spring Boot, React, Python, Docker, C Programming Language, Docker, Docker",https://www.vietnamworks.com/developer-urgent-1985612-jv,2025-11-25T15:53:33+07:00,2025-12-25T23:59:59+07:00
QA/QC Tester,CT TNHH NEXT WAVE ENERGY MONITORING,Thương lượng,"API Testing, System Testing, Regression Testing, Postman, Test Bugs",https://www.vietnamworks.com/qaqc-tester-1985504-jv,2025-11-25T15:02:04+07:00,2025-12-25T23:59:59+07:00
Chuyên Viên Phát Triển Phầm Mềm Fullstack,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Thương lượng,"Java, Spring Boot, SQL, React, Java, Fullstack Development",https://www.vietnamworks.com/chuyen-vien-phat-trien-pham-mem-fullstack-1983116-jv,2025-11-18T14:28:06+07:00,2025-12-18T23:59:59+07:00
Senior DevSecOps Engineer - Up to 30 Months Salary,Crossian Việt Nam,Thương lượng,"Data Science, DevOps, AWS, CI/CD",https://www.vietnamworks.com/senior-devsecops-engineer-up-to-30-months-salary-1982524-jv,2025-11-17T15:46:37+07:00,2025-12-17T23:59:59+07:00
Bridge Software Engineer (BrSE) – Signing Bonus Up to 35M,FPT Software,Thương lượng,"BrSE , Hibernate, JavaEE, JavaScript, TypeScript",https://www.vietnamworks.com/bridge-software-engineer-brse-signing-bonus-up-to-35m-1982474-jv,2025-11-17T11:21:11+07:00,2025-12-17T23:59:59+07:00
Chuyên Gia Giám Sát An Ninh Thông Tin,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Thương lượng,"Quản Trị Vận Hành, An Ninh Mạng, Siem Splunk, Mô Phỏng Phân Tích, An Toàn Thông Tin",https://www.vietnamworks.com/chuyen-gia-giam-sat-an-ninh-thong-tin--1982732-jv,2025-11-17T16:31:59+07:00,2025-12-17T23:59:59+07:00
Products Development Specialist PL NTB,FE CREDIT,Thương lượng,"Giải Quyết Vấn Đề, Kỹ năng máy tính, Kỹ năng máy tính, Lập Kế Hoạch, Phân Tích Dữ Liệu, Quản Lý Dự Án",https://www.vietnamworks.com/products-development-specialist-pl-ntb-1969658-jv,2025-11-17T16:25:13+07:00,2025-12-17T23:59:59+07:00
Digital Product Strategy & Development Specialist - Banca,FE CREDIT,Thương lượng,"Communication Skills, Database Software, Hệ Thống POS, Oracle CRM, Programning Languages",https://www.vietnamworks.com/digital-product-strategy-and-development-specialist-banca-1969911-jv,2025-11-17T16:24:53+07:00,2025-12-17T23:59:59+07:00
Chuyên Viên An Ninh Bảo Mật,Công Ty Cổ Phần Chứng Khoán Agribank,Thương lượng,"An Toàn Thông Tin, Công Nghệ Thông Tin, Bảo Mật Hệ Thống, OWASP, Sửa Chữa Khắc Phục",https://www.vietnamworks.com/chuyen-vien-an-ninh-bao-mat-1988397-jv,2025-12-01T17:30:23+07:00,2025-12-31T23:59:59+07:00
Giảng Viên Công Nghệ Thông Tin (Full-Time) (Swinburne Vietnam),Đại Học FPT TP.HCM,Thương lượng,"University Teaching, Giảng Dạy, Theoretical Computer Science, Information Technology",https://www.vietnamworks.com/giang-vien-cong-nghe-thong-tin-full-time-swinburne-vietnam-1976488-jv,2025-12-01T13:24:56+07:00,2025-12-31T23:59:59+07:00
Nhân Viên IT,Công Ty TNHH Sản Xuất Phụ Tùng Ô Tô Xe Máy Việt Nam (Vap),Thương lượng,"Hạ Tầng Công Nghệ, IT System Administration, Quản Trị Hạ Tầng CNTT, Cisco, System Admin",https://www.vietnamworks.com/nhan-vien-it--1982751-jv,2025-11-17T17:19:49+07:00,2025-12-17T23:59:59+07:00
ERP Application Engineer,VDL ETG VIETNAM COMPANY LIMITED,Thương lượng,"English, ERP, Excel, Material Planning, SAP",https://www.vietnamworks.com/erp-application-engineer-1982655-jv,2025-11-17T15:29:26+07:00,2025-12-17T23:59:59+07:00
Nhân Viên Lập Trình PC (Chấp Nhận Sinh Viên Mới Ra Trường),CÔNG TY TRÁCH NHIỆM HỮU HẠN TOP ENGINEERING VINA,Thương lượng,"Lập Trình C++, Visual Studio, Tự Động Hóa, MES, Phân Tích Lỗi",https://www.vietnamworks.com/nhan-vien-lap-trinh-pc-chap-nhan-sinh-vien-moi-ra-truong-1988241-jv,2025-12-01T16:21:47+07:00,2025-12-31T23:59:59+07:00
Kỹ Sư Hệ Thống – System Engineer (Upto 50 Triệu),Công Ty Cổ Phần Sunteco,Thương lượng,"Network, Quy Trình Công Nghệ, Giám Sát Hạ Tầng, OpenStack",https://www.vietnamworks.com/ky-su-he-thong-system-engineer-upto-50-trieu-1978661-jv,2025-12-09T11:12:35+07:00,2026-01-08T23:59:59+07:00
Kỹ Sư Quản Trị Mạng Cloud (Upto 35 Triệu),Công Ty Cổ Phần Sunteco,Thương lượng,"CI/CD, Cloud Services, CCNA, Network Routing, System Application",https://www.vietnamworks.com/ky-su-quan-tri-mang-cloud-upto-35-trieu-1978594-jv,2025-12-09T11:12:25+07:00,2026-01-08T23:59:59+07:00
ERP Business Analyst (SAP S/4Hana) – 3+ Years Experience,"Mitsubishi Elevator Vietnam Co., Ltd",Thương lượng,"SAP S/4HANA, Business Analysis, Requirement Analysis, Functional Consulting, ERP Projects",https://www.vietnamworks.com/erp-business-analyst-sap-s-4hana-3-years-experience-1971018-jv,2025-11-17T13:55:04+07:00,2025-12-17T23:59:59+07:00
R&D Specialist (AI),"Vietnam Intersnack Cashew Co., Ltd",Thương lượng,"AI/ML, Data Science, English Fluency, Python, SQL",https://www.vietnamworks.com/randd-specialist-ai-1990587-jv,2025-12-08T11:56:10+07:00,2026-01-07T23:59:59+07:00
Kỹ Sư Thiết Kế Phần Cứng,Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),Thương lượng,"Hardware Design, Hardware, Allegro PCB Design, Altium, PADS",https://www.vietnamworks.com/ky-su-thiet-ke-phan-cung--1982269-jv,2025-11-16T14:23:34+07:00,2025-12-16T23:59:59+07:00
Senior Operation Manager (Head of Ops),Công Ty Cổ Phần Thanh Toán Số Mobifone,Thương lượng,"Operation, Operational Excellence, Payment Reconciliation, Payment Process",https://www.vietnamworks.com/senior-operation-manager-head-of-ops-1990351-jv,2025-12-06T11:30:34+07:00,2026-01-05T23:59:59+07:00
Backend Developer (Lương Tới 60 Triệu),CÔNG TY CP SÁNG TẠO & GIẢI PHÁP TRUYỀN THÔNG SỐ Á CHÂU,Thương lượng,"Agile Scrum, UI/UX, Jira, Communication",https://www.vietnamworks.com/backend-developer-luong-toi-60-trieu-1986586-jv,2025-11-27T16:26:14+07:00,2025-12-27T23:59:59+07:00
Trưởng Bộ Phận Bảo Mật CNTT,Tập Đoàn Vàng Bạc Đá Quý DOJI,Thương lượng,"Risk Control Analysis, Risk Governance, Security Firewall, Security Information, Security System Management",https://www.vietnamworks.com/truong-bo-phan-bao-mat-cntt-1986444-jv,2025-11-27T11:26:43+07:00,2025-12-27T23:59:59+07:00
Business Intelligence & AI Analyst,Công Ty TNHH Tsarsi,Thương lượng,"Data Analytics, Business Intelligence, ESS Tools, SQL, Communication",https://www.vietnamworks.com/business-intelligence-and-ai-analyst-1989411-jv,2025-12-04T17:33:15+07:00,2026-01-03T23:59:59+07:00
Kỹ Sư An Toàn Thông Tin - Làm Việc Tại Mozambique - Mức Lương Từ 2.000$/tháng,Movitel S.A,Thương lượng,"Nhiệt huyết trong công việc, Nhanh nhẹn",https://www.vietnamworks.com/ky-su-an-toan-thong-tin-lam-viec-tai-mozambique-muc-luong-tu-2-000-thang--1986134-jv,2025-11-26T16:26:01+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Cao Cấp Cải Tiến Và Số Hóa Quy Trình,Ngân Hàng TMCP Quốc Dân ( NCB ),Thương lượng,"Digital Banking, Quản Lý Quy Trình, Tiếng Anh, Triển Khai Dự Án, Ứng Dụng Công Nghệ Số",https://www.vietnamworks.com/chuyen-vien-cao-cap-cai-tien-va-so-hoa-quy-trinh-1970496-jv,2025-11-26T16:27:15+07:00,2025-12-26T23:59:59+07:00
Chuyên Gia An Toàn Thông Tin (Security Expert),Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology,Thương lượng,"An Toàn Thông Tin, Bảo Mật Windows, Kiểm Thử Bảo Mật, Quản Lý Rủi Ro, CISSP",https://www.vietnamworks.com/chuyen-gia-an-toan-thong-tin-security-expert-1986207-jv,2025-11-26T17:02:25+07:00,2025-12-26T23:59:59+07:00
Chuyên Viên Cao Cấp Bảo Mật Dữ Liệu - Khối Dữ Liệu - Senior Data Security - Data Division - Khối Dữ Liệu (HO25.456),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Cloud Security, Data Masking, Information security, IT Risk Management",https://www.vietnamworks.com/chuyen-vien-cao-cap-bao-mat-du-lieu-khoi-du-lieu-senior-data-security-data-division-khoi-du-lieu-ho25-456-1985855-jv,2025-11-26T10:17:42+07:00,2025-12-26T23:59:59+07:00
Chuyên Gia Hệ Điều Hành Và Nền Tảng (OS & Platform Expert),Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology,Thương lượng,"Android, Embedded Linux, Kernel, Linux",https://www.vietnamworks.com/chuyen-gia-he-djieu-hanh-va-nen-tang-os-and-platform-expert-1986210-jv,2025-11-26T17:04:40+07:00,2025-12-26T23:59:59+07:00
Full-Stack Developer (Javascript / Vue.js & Node.js),Công ty TNHH Parapex,Thương lượng,"JavaScript ES5, Vue.js, Node.js, RESTful API, English",https://www.vietnamworks.com/full-stack-developer-javascript-vue-js-and-node-js-1987129-jv,2025-12-04T11:24:01+07:00,2026-01-03T23:59:59+07:00
Developing And Sourcing (D&S) - 01 Vietnamese person,Mizuno Viet Nam Company Limited,Thương lượng,"Chinese Speaking, Computer Operating, English Speaking, Footwear Industry, Product sourcing",https://www.vietnamworks.com/developing-and-sourcing-dands-01-vietnamese-person-1989174-jv,2025-12-03T14:12:34+07:00,2026-01-02T23:59:59+07:00
Chuyên Gia Phát Triển Sản Phẩm Ngân Hàng Điện Tử,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Thương lượng,"Dịch Vụ Ngân Hàng, Phân tích nghiệp vụ, Quản Lý Dự Án, E-Banking, Tư Duy Người Dùng",https://www.vietnamworks.com/chuyen-gia-phat-trien-san-pham-ngan-hang-dien-tu-1989028-jv,2025-12-03T11:24:02+07:00,2026-01-02T23:59:59+07:00
Business Analyst Lead Upto 2000Usd,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,Thương lượng,"Technical Development, Product Owner, BA",https://www.vietnamworks.com/business-analyst-lead-upto-2000usd--1988667-jv,2025-12-02T14:29:06+07:00,2026-01-01T23:59:59+07:00
Chuyên Gia Quản Lý Dự Án,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Thương lượng,"Quản Lý Ứng Dụng, SQL, Cơ Sở Dữ Liệu, Core Banking, Core Banking Development",https://www.vietnamworks.com/chuyen-gia-quan-ly-du-an--1988528-jv,2025-12-02T10:59:43+07:00,2026-01-01T23:59:59+07:00
Business Analyst (Ưu Tiên Có Kinh Nghiệm Với Sap/oracle/mes),Công Ty Cổ Phần Giải Pháp Tự Động Hóa Kỹ Thuật Việt Nam,Thương lượng,BA,https://www.vietnamworks.com/business-analyst-uu-tien-co-kinh-nghiem-voi-sap-oracle-mes-1988263-jv,2025-12-01T17:28:15+07:00,2025-12-31T23:59:59+07:00
Server API Engineer (.Net C#),MCGAAW,Thương lượng,"Database Development, RESTful API, Software Engineering, SQL Server, Problem-solving, SQL Server",https://www.vietnamworks.com/server-api-engineer-net-c-1988153-jv,2025-12-01T16:10:26+07:00,2025-12-31T23:59:59+07:00
"Trading Partner Analyst (project management, BA, good English)","Truecommerce Vietnam Company, Limited",Thương lượng,"Client Service, EDI System, English, IT Business Analyst, Project magement",https://www.vietnamworks.com/trading-partner-analyst-project-management-ba-good-english-1982668-jv,2025-11-17T15:19:04+07:00,2025-12-17T23:59:59+07:00
Business Analyst cum Tester (1-Year Experience),The One Digi Corp,Thương lượng,"business analyst, Information System, API Automation Testing, Manual Testing, Automation Testing",https://www.vietnamworks.com/business-analyst-cum-tester-1-year-experience-1988210-jv,2025-12-01T15:26:14+07:00,2025-12-31T23:59:59+07:00
Customer Service Manager (English fluency),ITECHWX COMPANY LIMITED,Thương lượng,"Communication Skills, Customer Satisfaction, Project Management, Team Management, Microsoft Products Knowledge",https://www.vietnamworks.com/customer-service-manager-english-fluency-1988167-jv,2025-12-01T14:48:23+07:00,2025-12-31T23:59:59+07:00
Junior Network Security & IT Support Engineer,Công Ty TNHH Delta Electronics (Việt Nam),Thương lượng,"Cybersecurity, IT Operations, IT Support, IT Support, IT Support, IT Support, Network",https://www.vietnamworks.com/junior-network-security-and-it-support-engineer-1984554-jv,2025-11-21T17:06:33+07:00,2025-12-21T23:59:59+07:00
